1, none, minecraft:the_void, MONSTER, iter_rpg:air_elemental, 12, 1, 2
7323, nether, incendium:weeping_valley, MONSTER, iter_rpg:air_elemental, 12, 1, 2
7324, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
7325, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
7326, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7327, nether, incendium:weeping_valley, MONSTER, iter_rpg:scallop, 32, 1, 6
7328, nether, incendium:weeping_valley, MONSTER, iter_rpg:giant_spider, 10, 1, 1
7329, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7330, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
7331, nether, incendium:weeping_valley, MONSTER, epicsamurai:oni, 10, 1, 1
7332, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7333, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7334, nether, incendium:weeping_valley, MONSTER, iter_rpg:spiderling, 10, 3, 5
7335, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7336, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7337, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7338, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
7339, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7340, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
7341, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
7342, nether, incendium:weeping_valley, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
7343, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
7344, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
7345, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7346, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7347, nether, incendium:weeping_valley, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
7348, nether, incendium:weeping_valley, MONSTER, alexsmobs:farseer, 30, 1, 1
7349, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7350, nether, incendium:weeping_valley, MONSTER, iter_rpg:bloated, 10, 1, 1
7351, nether, incendium:weeping_valley, MONSTER, iter_rpg:void_elemental, 10, 1, 1
7352, nether, incendium:weeping_valley, MONSTER, epicsamurai:akaname, 10, 2, 5
7353, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7354, nether, incendium:weeping_valley, MONSTER, iter_rpg:water_elemental, 16, 1, 2
7355, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7356, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
7357, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
7358, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7359, nether, incendium:weeping_valley, MONSTER, majruszsdifficulty:cerberus, 10, 1, 1
7360, nether, incendium:weeping_valley, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7361, nether, incendium:weeping_valley, MONSTER, minecraft:zombified_piglin, 10, 1, 4
7362, nether, incendium:weeping_valley, CREATURE, minecraft:strider, 60, 1, 2
7363, nether, incendium:weeping_valley, CREATURE, alexsmobs:laviathan, 15, 1, 1
7364, nether, incendium:weeping_valley, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
7365, nether, incendium:weeping_valley, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
7366, nether, incendium:weeping_valley, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
7367, none, javd:mining, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
7368, none, javd:mining, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7369, none, javd:mining, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
7370, none, javd:mining, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
7371, none, javd:mining, MONSTER, iter_rpg:water_elemental, 16, 1, 2
7372, none, javd:mining, MONSTER, iter_rpg:void_elemental, 10, 1, 1
7373, none, javd:mining, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
7374, none, javd:mining, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7375, none, javd:mining, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7376, none, javd:mining, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7377, none, javd:mining, MONSTER, iter_rpg:scallop, 32, 1, 6
7378, none, javd:mining, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7379, none, javd:mining, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
7380, none, javd:mining, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7381, none, javd:mining, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7382, none, javd:mining, MONSTER, quark:toretoise, 80, 2, 4
7383, none, javd:mining, MONSTER, quark:stoneling, 80, 1, 1
7384, none, javd:mining, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7385, none, javd:mining, MONSTER, alexsmobs:farseer, 30, 1, 1
7386, none, javd:mining, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7387, none, javd:mining, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
7388, none, javd:mining, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
7389, none, javd:mining, MONSTER, iter_rpg:spiderling, 10, 3, 5
7390, none, javd:mining, MONSTER, iter_rpg:air_elemental, 12, 1, 2
7391, none, javd:mining, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
7392, none, javd:mining, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7393, none, javd:mining, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
7394, none, javd:mining, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7395, none, javd:mining, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
7396, none, javd:mining, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7397, none, javd:mining, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7398, none, javd:mining, MONSTER, iter_rpg:bloated, 10, 1, 1
7399, none, javd:mining, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
7400, none, javd:mining, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7401, none, javd:mining, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7402, none, javd:mining, MONSTER, iter_rpg:giant_spider, 10, 1, 1
7403, none, javd:mining, AMBIENT, alexsmobs:fly, 10, 2, 3
7404, none, javd:mining, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
7405, none, javd:mining, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
7406, none, javd:mining, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
7407, none, javd:mining, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
7408, none, javd:mining, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
7409, none, javd:mining, WATER_AMBIENT, aquaculture:red_grouper, 10, 1, 2
7410, none, javd:mining, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
7411, none, javd:mining, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
7412, none, javd:mining, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 3
7413, none, javd:mining, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
7414, none, javd:mining, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
7415, none, javd:mining, WATER_AMBIENT, aquaculture:tuna, 10, 1, 1
7416, nether, incendium:withered_forest, MONSTER, minecraft:wither_skeleton, 50, 1, 3
7417, nether, incendium:withered_forest, MONSTER, minecraft:magma_cube, 20, 1, 3
7418, nether, incendium:withered_forest, MONSTER, minecraft:phantom, 10, 1, 2
7419, nether, incendium:withered_forest, MONSTER, iter_rpg:air_elemental, 12, 1, 2
7420, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
7421, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
7422, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7423, nether, incendium:withered_forest, MONSTER, iter_rpg:scallop, 32, 1, 6
7424, nether, incendium:withered_forest, MONSTER, iter_rpg:giant_spider, 10, 1, 1
7425, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7426, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
7427, nether, incendium:withered_forest, MONSTER, epicsamurai:oni, 10, 1, 1
7428, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7429, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7430, nether, incendium:withered_forest, MONSTER, iter_rpg:spiderling, 10, 3, 5
7431, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7432, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7433, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7434, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
7435, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7436, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
7437, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
7438, nether, incendium:withered_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
7439, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
7440, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
7441, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7442, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7443, nether, incendium:withered_forest, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
7444, nether, incendium:withered_forest, MONSTER, alexsmobs:straddler, 70, 1, 3
7445, nether, incendium:withered_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
7446, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7447, nether, incendium:withered_forest, MONSTER, iter_rpg:bloated, 10, 1, 1
7448, nether, incendium:withered_forest, MONSTER, iter_rpg:void_elemental, 10, 1, 1
7449, nether, incendium:withered_forest, MONSTER, epicsamurai:akaname, 10, 2, 5
7450, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7451, nether, incendium:withered_forest, MONSTER, iter_rpg:water_elemental, 16, 1, 2
7452, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7453, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
7454, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
7455, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7456, nether, incendium:withered_forest, MONSTER, majruszsdifficulty:cerberus, 10, 1, 1
7457, nether, incendium:withered_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7458, nether, incendium:withered_forest, MONSTER, minecraft:zombified_piglin, 10, 1, 4
7459, nether, incendium:withered_forest, MONSTER, minecraft:ghast, 10, 4, 4
7460, nether, incendium:withered_forest, MONSTER, endermanoverhaul:cave_enderman, 20, 1, 1
7461, nether, incendium:withered_forest, CREATURE, alexsmobs:laviathan, 15, 1, 1
7462, nether, incendium:withered_forest, WATER_CREATURE, alexsmobs:stradpole, 10, 1, 1
7463, nether, incendium:withered_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
7464, nether, incendium:withered_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
7465, nether, incendium:withered_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
7466, nether, incendium:ash_barrens, MONSTER, minecraft:ghast, 20, 1, 1
7467, nether, incendium:ash_barrens, MONSTER, minecraft:magma_cube, 80, 2, 7
7468, nether, incendium:ash_barrens, MONSTER, minecraft:piglin, 80, 1, 1
7469, nether, incendium:ash_barrens, MONSTER, iter_rpg:air_elemental, 12, 1, 2
7470, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
7471, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
7472, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7473, nether, incendium:ash_barrens, MONSTER, iter_rpg:scallop, 32, 1, 6
7474, nether, incendium:ash_barrens, MONSTER, iter_rpg:giant_spider, 10, 1, 1
7475, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7476, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
7477, nether, incendium:ash_barrens, MONSTER, epicsamurai:oni, 10, 1, 1
7478, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7479, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7480, nether, incendium:ash_barrens, MONSTER, iter_rpg:spiderling, 10, 3, 5
7481, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7482, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7483, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7484, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
7485, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7486, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
7487, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
7488, nether, incendium:ash_barrens, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
7489, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
7490, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
7491, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7492, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7493, nether, incendium:ash_barrens, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
7494, nether, incendium:ash_barrens, MONSTER, alexsmobs:crimson_mosquito, 15, 4, 4
7495, nether, incendium:ash_barrens, MONSTER, alexsmobs:farseer, 30, 1, 1
7496, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7497, nether, incendium:ash_barrens, MONSTER, iter_rpg:bloated, 10, 1, 1
7498, nether, incendium:ash_barrens, MONSTER, iter_rpg:void_elemental, 10, 1, 1
7499, nether, incendium:ash_barrens, MONSTER, epicsamurai:akaname, 10, 2, 5
7500, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7501, nether, incendium:ash_barrens, MONSTER, iter_rpg:water_elemental, 16, 1, 2
7502, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7503, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
7504, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
7505, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7506, nether, incendium:ash_barrens, MONSTER, majruszsdifficulty:cerberus, 10, 1, 1
7507, nether, incendium:ash_barrens, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7508, nether, incendium:ash_barrens, MONSTER, minecraft:zombified_piglin, 10, 1, 4
7509, nether, incendium:ash_barrens, CREATURE, minecraft:strider, 60, 1, 2
7510, nether, incendium:ash_barrens, CREATURE, alexsmobs:laviathan, 15, 1, 1
7511, nether, incendium:ash_barrens, CREATURE, infernalexp:basalt_giant, 10, 1, 1
7512, nether, incendium:ash_barrens, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
7513, nether, incendium:ash_barrens, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
7514, nether, incendium:ash_barrens, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
7515, nether, incendium:inverted_forest, MONSTER, minecraft:enderman, 5, 4, 4
7516, nether, incendium:inverted_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
7517, nether, incendium:inverted_forest, MONSTER, iter_rpg:air_elemental, 12, 1, 2
7518, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
7519, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
7520, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
7521, nether, incendium:inverted_forest, MONSTER, iter_rpg:scallop, 32, 1, 6
7522, nether, incendium:inverted_forest, MONSTER, iter_rpg:giant_spider, 10, 1, 1
7523, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
7524, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
7525, nether, incendium:inverted_forest, MONSTER, epicsamurai:oni, 10, 1, 1
7526, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
7527, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
7528, nether, incendium:inverted_forest, MONSTER, iter_rpg:spiderling, 10, 3, 5
7529, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:dark_vortex, 11, 1, 1
7530, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
7531, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
7532, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:spirit_guide, 12, 1, 1
7533, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:restless_spirit, 15, 1, 1
7534, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:wither_scuttler, 15, 1, 1
7535, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
7536, nether, incendium:inverted_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
7537, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
7538, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
7539, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
7540, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
7541, nether, incendium:inverted_forest, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
7542, nether, incendium:inverted_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
7543, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
7544, nether, incendium:inverted_forest, MONSTER, iter_rpg:bloated, 10, 1, 1
7545, nether, incendium:inverted_forest, MONSTER, iter_rpg:void_elemental, 10, 1, 1
7546, nether, incendium:inverted_forest, MONSTER, epicsamurai:akaname, 10, 2, 5
7547, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 26, 1, 1
7548, nether, incendium:inverted_forest, MONSTER, iter_rpg:water_elemental, 16, 1, 2
7549, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
7550, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
7551, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
7552, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 15, 1, 2
7553, nether, incendium:inverted_forest, MONSTER, majruszsdifficulty:cerberus, 10, 1, 1
7554, nether, incendium:inverted_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
7555, nether, incendium:inverted_forest, MONSTER, minecraft:zombified_piglin, 10, 1, 4
7556, nether, incendium:inverted_forest, MONSTER, minecraft:ghast, 10, 4, 4
7557, nether, incendium:inverted_forest, MONSTER, endermanoverhaul:warped_forest_enderman, 20, 1, 1
7558, nether, incendium:inverted_forest, CREATURE, minecraft:strider, 60, 1, 2
7559, nether, incendium:inverted_forest, CREATURE, alexsmobs:warped_toad, 30, 5, 5
7560, nether, incendium:inverted_forest, CREATURE, alexsmobs:laviathan, 15, 1, 1
7561, nether, incendium:inverted_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
7562, nether, incendium:inverted_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 10, 1, 5
7563, nether, incendium:inverted_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 10, 1, 2
7564, nether, incendium:quartz_flats, MONSTER, minecraft:ghast, 80, 8, 8
7565, nether, incendium:quartz_flats, MONSTER, minecraft:skeleton, 80, 1, 5
7566, nether, incendium:quartz_flats, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
7567, nether, incendium:quartz_flats, MONSTER, iter_rpg:air_elemental, 12, 1, 2
7568, nether, incendium:quartz_flats, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
7569, nether, incendium:quartz_flats, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
